,id,name,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood,latitude,longitude,is_location_exact,room_type,bathrooms,bedrooms,beds,price,availability,number_of_reviews,first_review,last_review,rating,score_clean,score_communication,score_location
11996,21364983,All you need for a great stay! (with balcony),23152569,2014-10-30,within an hour,100,False,1.0,True,Westerpark,52.38016,4.8714699999999995,False,Entire home/apt,1,1,1,120.0,3,9,2018-03-23,2019-08-25,10.0,10.0,10.0,9.0
11999,21366556,Light and spacious 3 bedroom apartment in the Pijp,46815379,2015-10-18,within an hour,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35488,4.88929,True,Entire home/apt,1,3,3,250.0,15,9,2017-10-22,2018-01-14,9.8,10.0,10.0,10.0
12001,21373169,Cosy & green apt in one of the most lively areas,12009846,2014-02-06,within a few hours,88,False,1.0,True,De Baarsjes - Oud-West,52.363490000000006,4.85989,True,Entire home/apt,1,1,1,187.0,363,2,2019-09-15,2019-09-22,10.0,10.0,10.0,9.0
12002,21374801,Luxurious apartment + roof terrace next to center,2893485,2012-07-10,within a day,100,True,1.0,True,De Pijp - Rivierenbuurt,52.35293,4.90179,True,Entire home/apt,1,1,1,150.0,3,20,2017-11-12,2019-04-10,9.9,10.0,10.0,10.0
12004,21378195,"Private living, bed and bathroom in a canal house.",152812427,2017-10-01,within an hour,100,True,2.0,True,Centrum-West,52.36727,4.88425,True,Private room,1,1,2,109.0,98,118,2017-11-01,2019-10-31,9.6,10.0,10.0,10.0
12011,21386753,Studio Hoden,154916100,2017-10-17,within an hour,100,True,1.0,True,Slotervaart,52.35471,4.84319,True,Entire home/apt,1,1,2,85.0,250,148,2017-11-05,2019-12-02,9.9,10.0,10.0,9.0
12012,21387035,Sunny Family house on the country side +parking,10257732,2013-11-25,within an hour,100,False,1.0,True,Noord-Oost,52.38508,4.96511,True,Entire home/apt,2,4,4,175.0,17,9,2018-08-12,2019-10-28,10.0,10.0,10.0,10.0
12013,21387492,Cozy&light apartment walking distance downtown!,19952830,2014-08-13,within a few hours,100,False,1.0,True,De Baarsjes - Oud-West,52.36411,4.86035,True,Entire home/apt,1,1,1,125.0,0,4,2019-06-08,2019-11-11,9.5,10.0,10.0,10.0
12014,21389363,Spacious typical Amsterdam apt nearby Vondelpark,154937084,2017-10-17,within an hour,100,False,1.0,True,Zuid,52.348859999999995,4.84665,True,Entire home/apt,1,1,1,145.0,16,7,2017-10-31,2019-11-27,9.7,10.0,10.0,10.0
12015,21389780,Elegant & Stylish apartment centre of Amsterdam,153385115,2017-10-05,within a day,100,True,1.0,True,Centrum-Oost,52.36248,4.9103900000000005,True,Entire home/apt,1,2,2,395.0,262,24,2017-11-12,2019-11-03,9.8,10.0,10.0,10.0
12016,21389863,Amsterdam Apartment with rooftop terrace,154942492,2017-10-17,within a few hours,100,True,1.0,True,Westerpark,52.39134,4.8787199999999995,True,Private room,1,1,2,135.0,0,18,2018-12-30,2019-10-20,9.8,10.0,10.0,9.0
12020,21390881,Waterfront apartmnt w roof terrace near Vondelpark,154951660,2017-10-17,within a few hours,100,False,1.0,True,Zuid,52.34928,4.85289,True,Entire home/apt,1,1,1,145.0,0,1,2018-06-25,2018-06-25,10.0,10.0,10.0,10.0
12023,21401933,"Cosy & Sunny close to Jordaan, Centre & Westerpark",6975465,2013-06-18,within an hour,100,False,1.0,True,Westerpark,52.37828,4.8706,True,Entire home/apt,1,1,1,130.0,0,17,2017-11-30,2019-10-16,9.2,9.0,10.0,9.0
12024,21405561,"Apartment, in a cozy houseboat on the Amstel",154781445,2017-10-16,within a day,100,True,1.0,True,Watergraafsmeer,52.33954,4.91716,True,Private room,1,1,1,95.0,343,91,2017-10-22,2019-11-24,9.8,9.0,10.0,10.0
12025,21409231,Light and airy apartment in the Jordaan | Centre,23439770,2014-11-07,within a day,100,False,1.0,True,Centrum-West,52.37,4.8806400000000005,True,Entire home/apt,1,1,1,200.0,0,11,2017-12-13,2019-07-08,8.4,9.0,8.0,10.0
12026,21410034,Bright park view apartment in Amsterdam West,29075151,2015-03-10,within an hour,100,False,1.0,True,Bos en Lommer,52.37557,4.86203,False,Entire home/apt,1,1,1,100.0,17,18,2017-11-05,2018-12-23,9.3,9.0,10.0,8.0
12028,21411005,Cozy Apartment in the West,67782777,2016-04-18,within an hour,100,False,1.0,True,Geuzenveld - Slotermeer,52.38459,4.83709,False,Entire home/apt,1,1,1,100.0,28,19,2018-03-03,2019-11-03,9.9,10.0,10.0,9.0
12029,21412325,Cozy luxury apartment in the South with garden!,72078106,2016-05-15,within a few hours,100,False,1.0,True,Zuid,52.34943,4.8487800000000005,True,Entire home/apt,1,1,1,150.0,11,3,2019-09-08,2019-11-10,10.0,10.0,10.0,10.0
12030,21416737,Charming Apartment in the City Center of Amsterdam,10741366,2013-12-21,within an hour,100,False,1.0,True,Centrum-Oost,52.37129,4.93116,True,Entire home/apt,1,1,1,96.0,0,11,2018-01-02,2019-07-11,10.0,10.0,10.0,10.0
12031,21419822,Cozy 2 bedroom apartment in De Pijp,13195777,2014-03-16,within an hour,100,False,3.0,True,De Pijp - Rivierenbuurt,52.35665,4.8894400000000005,False,Private room,1,2,2,150.0,0,2,2017-12-03,2017-12-30,9.0,10.0,10.0,9.0
12034,21430513,Cozy apartment with garden - Amsterdam oud West,55499045,2016-01-21,within an hour,100,False,1.0,True,De Baarsjes - Oud-West,52.369,4.868119999999999,True,Entire home/apt,1,1,1,150.0,0,42,2017-12-03,2019-12-07,9.3,9.0,10.0,9.0
12035,21430658,Light and stylish apartment nearby Albert Cuyp,5170409,2013-02-21,within a few hours,100,False,1.0,True,De Pijp - Rivierenbuurt,52.352059999999994,4.8970400000000005,True,Entire home/apt,1,1,1,118.0,0,19,2017-11-26,2019-11-10,9.6,9.0,9.0,10.0
12038,21435103,Harbour view room 5 min from CS. Clean and bright.,154615060,2017-10-14,within an hour,100,False,1.0,True,Centrum-West,52.38459,4.8928400000000005,True,Private room,1,1,1,79.0,167,65,2017-10-30,2019-12-02,9.4,10.0,10.0,10.0
12039,21442128,Private Room located in trendy Jordaan area,22732018,2014-10-19,within a few hours,100,False,2.0,True,De Baarsjes - Oud-West,52.36891,4.8746,True,Private room,1,1,1,66.0,0,17,2017-11-15,2019-11-29,9.4,10.0,10.0,10.0
12041,21445852,modern family house (180m2) near convention centre,10081610,2013-11-17,within a day,50,False,1.0,True,Buitenveldert - Zuidas,52.32542,4.8861099999999995,True,Entire home/apt,2,4,5,280.0,7,4,2018-01-05,2019-09-18,10.0,10.0,10.0,10.0
12043,21453005,Fully equipped Amsterdam apt free parking,37013492,2015-06-29,within an hour,100,False,2.0,True,Gaasperdam - Driemond,52.30793,4.97561,True,Entire home/apt,1,2,2,80.0,5,11,2019-06-14,2019-11-01,9.3,9.0,10.0,9.0
12045,21456710,Entire Modern 2 Bedroom Apt in De Pijp,5369728,2013-03-07,within a day,70,True,2.0,True,De Pijp - Rivierenbuurt,52.355309999999996,4.90309,False,Entire home/apt,2,2,2,350.0,79,19,2017-11-26,2019-11-06,9.8,10.0,10.0,10.0
12046,21456777,"Private, cosy and clean apartment in Amsterdam",62886712,2016-03-14,within a few hours,100,False,1.0,True,Watergraafsmeer,52.34121,4.91835,False,Private room,1,0,1,65.0,42,8,2018-04-05,2019-11-03,10.0,10.0,10.0,9.0
12047,21458065,Private 'hotelroom' in canal house,155784925,2017-10-22,within an hour,100,True,1.0,True,Centrum-West,52.3685,4.88526,True,Private room,1,0,1,140.0,0,94,2017-12-11,2019-12-01,9.9,10.0,10.0,10.0
12050,21469784,Luxury mansion right in the heart of the Jordaan,39108038,2015-07-21,within an hour,100,True,8.0,True,Centrum-West,52.37617,4.88305,True,Entire home/apt,2,2,2,795.0,0,12,2017-12-30,2018-10-31,9.7,10.0,10.0,10.0
12051,21472174,Homemade houseboat on perfect location,155759526,2017-10-22,within an hour,100,False,1.0,True,Centrum-West,52.38332,4.89098,True,Private room,1,0,4,222.0,0,53,2017-12-03,2019-11-08,9.9,10.0,10.0,10.0
12052,21472476,Large modern apartment 3 min from old city center,83559895,2016-07-13,within an hour,100,True,1.0,True,Oud-Noord,52.38859,4.92428,True,Entire home/apt,1,2,2,349.0,10,26,2018-01-02,2019-10-31,10.0,10.0,10.0,10.0
12056,21483484,Luxurious & Bright appt in AMS West | 4P,156043945,2017-10-24,a few days or more,0,False,1.0,True,De Baarsjes - Oud-West,52.362159999999996,4.85325,True,Entire home/apt,2,2,2,200.0,0,7,2017-12-03,2019-01-27,9.4,10.0,9.0,9.0
12057,21484575,Garden House Apartment,5833627,2013-04-08,within an hour,100,False,16.0,True,Zuid,52.35479,4.8562,False,Entire home/apt,2,2,4,160.0,338,82,2017-10-28,2019-11-29,9.0,9.0,10.0,9.0
12059,21486402,Private Souterrain Room in Cute Amsterdam House,156070312,2017-10-24,within an hour,100,False,1.0,True,De Baarsjes - Oud-West,52.35859,4.86144,True,Private room,1,1,1,89.0,298,205,2017-12-14,2019-11-24,9.4,9.0,10.0,10.0
12062,21493687,"Big appartment 100sqm, 5 minutes from City center",54436568,2016-01-13,within a few hours,100,False,1.0,True,Noord-Oost,52.40211,4.935219999999999,True,Entire home/apt,1,2,2,185.0,3,10,2017-10-25,2019-11-10,9.6,10.0,10.0,9.0
12064,21498211,Beautiful house next to the Vondelpark.,21589304,2014-09-21,within a day,100,False,1.0,True,De Baarsjes - Oud-West,52.35875,4.86111,True,Entire home/apt,1,2,2,200.0,40,2,2017-12-22,2018-07-28,9.0,10.0,10.0,10.0
12069,21511394,Nathalie and Dave's Studio,156306151,2017-10-26,within an hour,100,False,1.0,True,Oud-Oost,52.3537,4.921819999999999,True,Private room,1,0,1,81.0,67,129,2017-12-17,2019-11-24,9.3,9.0,9.0,9.0
12071,21513040,Room in friendly rooftopterrace apartment in west,21512484,2014-09-19,within a day,100,False,2.0,True,De Baarsjes - Oud-West,52.36748,4.85885,False,Private room,1,1,1,50.0,0,13,2017-11-03,2018-02-18,9.8,10.0,10.0,9.0
12074,21521124,Stir it Up Studio,44168250,2015-09-14,within an hour,100,False,36.0,True,Centrum-West,52.36596,4.8862,True,Private room,1,0,1,150.0,164,34,2018-09-20,2019-11-03,9.4,9.0,10.0,10.0
12075,21522145,Bright and cozy apartment in Amsterdam Oost,10374497,2013-12-01,within a day,100,False,1.0,True,Oostelijk Havengebied - Indische Buurt,52.3622,4.94234,True,Entire home/apt,1,1,1,99.0,0,19,2017-11-18,2019-10-26,10.0,10.0,10.0,9.0
12076,21523996,Stylish and cozy private studio in De Pijp,21715140,2014-09-24,within an hour,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35244,4.888240000000001,False,Entire home/apt,1,0,1,80.0,0,10,2018-04-02,2019-12-01,9.8,9.0,10.0,10.0
12077,21524002,Apartment in the center of Amsterdam (Jordaan),156421745,2017-10-27,within an hour,100,False,1.0,True,Centrum-West,52.37188,4.87635,True,Entire home/apt,1,1,1,111.0,0,23,2017-11-12,2019-11-04,9.1,9.0,10.0,10.0
12080,21529245,Design room in Canal District (historic center),104557574,2016-11-20,within an hour,100,True,1.0,True,Centrum-West,52.38071,4.88658,False,Private room,1,1,1,140.0,88,125,2017-11-01,2019-11-17,9.8,10.0,10.0,10.0
12084,21540463,Tara's Studio in Amsterdam South (de Pijp),63794569,2016-03-20,within an hour,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35393,4.89693,False,Entire home/apt,1,0,1,150.0,0,27,2017-11-19,2019-10-30,9.6,10.0,10.0,10.0
12085,21542411,Ground floor studio at the top location,156606520,2017-10-29,within an hour,100,True,0.0,True,Centrum-West,52.38019,4.893730000000001,False,Entire home/apt,1,0,2,120.0,55,145,2017-11-17,2019-11-30,9.6,9.0,10.0,10.0
12087,21543975,"Trendy, Industrial appartment in Amsterdam Oost",144963896,2017-08-08,within a few hours,90,False,1.0,True,Oud-Oost,52.36343,4.92496,True,Entire home/apt,1,1,1,125.0,27,15,2017-12-09,2019-12-01,9.2,9.0,10.0,10.0
12088,21544740,Amsterdam Marathon: Penthouse at Olympic Stadium,7335181,2013-07-07,within a day,67,True,1.0,True,Zuid,52.346270000000004,4.85696,True,Entire home/apt,1,2,2,99.0,0,21,2017-11-16,2019-11-30,9.8,9.0,10.0,10.0
12091,21546004,FREE PARKING / Unexpected oasis in Amsterdam,18109244,2014-07-14,within a day,100,False,0.0,True,Noord-West,52.40803,4.92171,False,Entire home/apt,1,1,1,120.0,24,6,2018-10-21,2018-12-16,10.0,10.0,10.0,9.0
12094,21546628,"A beautiful, large 4 bedrooms house with a garden",156648425,2017-10-29,within a few hours,100,True,1.0,True,Oud-Noord,52.38453,4.90723,True,Entire home/apt,2,4,5,450.0,14,19,2017-11-23,2019-10-06,10.0,10.0,10.0,10.0
12095,21547047,Trendy place near the park and center,156650275,2017-10-29,a few days or more,40,False,1.0,True,Zuid,52.353640000000006,4.85249,False,Private room,1,1,1,60.0,76,36,2017-11-13,2019-10-29,9.5,10.0,10.0,10.0
12096,21547191,"Museum District, only 5 min from city center",48928662,2015-11-13,within an hour,100,True,1.0,True,Zuid,52.35604,4.86808,True,Entire home/apt,2,3,3,425.0,0,24,2017-11-26,2019-11-25,9.8,10.0,10.0,10.0
12097,21548674,Comfy apartment east of city centre,1539253,2011-12-27,within an hour,100,False,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36358,4.93253,True,Entire home/apt,1,1,1,119.0,4,25,2017-11-13,2019-11-17,9.7,9.0,10.0,9.0
12100,21556668,Amsterdam in Fall / Winter,156744314,2017-10-30,within an hour,100,False,1.0,True,Westerpark,52.38316,4.87711,False,Entire home/apt,1,2,3,195.0,41,13,2018-05-01,2019-11-03,8.6,8.0,9.0,9.0
12101,21556688,Houseboat by int. designer 5min from city centre,23210013,2014-11-01,within an hour,100,True,1.0,True,Oud-Noord,52.383590000000005,4.90801,True,Entire home/apt,2,2,2,350.0,348,17,2018-01-01,2019-11-04,9.8,10.0,10.0,10.0
12103,21556835,Urban Jungle Apartment in Bos en Lommer,21631377,2014-09-22,within an hour,100,False,1.0,True,Bos en Lommer,52.383720000000004,4.85109,True,Entire home/apt,1,2,2,50.0,3,46,2017-10-30,2019-11-03,9.5,9.0,10.0,9.0
12106,21558102,Canal apartment in the Jordaan with amazing view,7822301,2013-07-30,a few days or more,0,False,1.0,True,Centrum-West,52.37445,4.876930000000001,True,Entire home/apt,1,1,1,150.0,18,13,2018-01-14,2019-09-24,9.8,10.0,10.0,10.0
12107,21558114,Bedroom in luxurious apartment near Vondelpark!,8683621,2013-09-07,within an hour,100,True,2.0,True,Zuid,52.35118,4.847569999999999,True,Private room,1,1,1,55.0,0,13,2017-12-02,2019-11-01,9.8,10.0,10.0,10.0
12109,21559692,Stairway to Heaven Studio,44168250,2015-09-14,within an hour,100,False,36.0,True,Centrum-Oost,52.36561,4.88614,True,Private room,1,0,1,190.0,177,18,2017-12-03,2019-11-17,8.0,8.0,9.0,9.0
12110,21561934,Authentic historical City Loft Next To Dam Square,106875994,2016-12-11,within an hour,100,False,1.0,True,Centrum-West,52.3757,4.89276,True,Private room,1,1,2,150.0,312,102,2017-11-02,2019-12-01,8.9,9.0,9.0,10.0
12113,21563077,Park View Apartment,5833627,2013-04-08,within an hour,100,False,16.0,True,De Pijp - Rivierenbuurt,52.35263,4.8985,True,Entire home/apt,1,2,4,125.0,343,44,2018-01-21,2019-11-16,8.7,9.0,8.0,9.0
12115,21569509,Very spacious apartment in urban hipster Area.,18859623,2014-07-25,within an hour,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35712,4.89255,False,Entire home/apt,1,1,2,209.0,9,21,2017-11-21,2019-06-24,9.2,9.0,10.0,10.0
12117,21570933,Spacious Room with rooftop in the lovely East,116877252,2017-02-17,within an hour,100,True,3.0,True,Oud-Oost,52.35541,4.9269300000000005,False,Private room,1,1,1,100.0,5,34,2017-11-12,2019-10-06,9.7,10.0,10.0,9.0
12118,21571321,Manja`s room,156869873,2017-10-31,within an hour,71,False,1.0,True,Bos en Lommer,52.38473,4.85879,True,Private room,0,1,3,54.0,275,5,2018-07-25,2019-09-14,9.5,9.0,10.0,8.0
12119,21574619,Private studio in Wooden Eco Home including bikes,4370511,2012-12-10,within an hour,100,True,1.0,True,IJburg - Zeeburgereiland,52.35845,4.98186,True,Private room,1,0,2,100.0,321,94,2017-10-31,2019-12-01,9.8,10.0,10.0,10.0
12120,21575058,Great apartment. Quiet but close to all the action,106267213,2016-12-05,within an hour,100,False,41.0,True,De Pijp - Rivierenbuurt,52.35137,4.90284,True,Entire home/apt,1,1,1,285.0,28,19,2017-11-26,2019-08-05,9.8,10.0,10.0,10.0
12121,21575566,Lovely private room/flat in central Amsterdam!,52343890,2015-12-26,within a day,100,False,2.0,True,De Baarsjes - Oud-West,52.37235,4.8583099999999995,False,Private room,1,1,1,89.0,0,6,2018-04-01,2018-10-29,10.0,10.0,10.0,10.0
12122,21576705,Amazing 2P apartment with canal view | City Centre,4381059,2012-12-11,a few days or more,0,False,1.0,True,Centrum-Oost,52.36303,4.90774,True,Entire home/apt,1,1,1,75.0,2,1,2017-11-19,2017-11-19,6.0,6.0,10.0,8.0
12125,21579267,Appartement in de pijp,144105550,2017-08-03,within a day,89,False,2.0,True,De Pijp - Rivierenbuurt,52.35717,4.89879,True,Entire home/apt,1,0,1,129.0,19,3,2017-12-30,2019-06-30,9.3,10.0,10.0,10.0
12127,21580271,Nice appartment in Amsterdam-West (Bos en Lommer),11778541,2014-01-30,within a day,100,False,1.0,True,Bos en Lommer,52.37678,4.84813,False,Entire home/apt,1,1,1,155.0,78,18,2017-12-08,2019-09-17,9.8,10.0,10.0,9.0
12132,21587236,Cozy room in de pijp,13195777,2014-03-16,within an hour,100,False,3.0,True,De Pijp - Rivierenbuurt,52.35687,4.8876599999999994,False,Private room,1,1,1,75.0,7,33,2017-11-06,2019-11-27,9.8,10.0,10.0,10.0
12133,21588071,Stylish and bright apartment in trendy Old West,157007729,2017-11-01,within a few hours,100,True,1.0,True,De Baarsjes - Oud-West,52.36963,4.86758,True,Entire home/apt,1,1,1,140.0,8,15,2017-11-08,2019-11-17,9.9,9.0,10.0,10.0
12134,21589652,Charming House near Vondelpark including 2 bikes!,80500539,2016-06-28,within a few hours,100,False,2.0,True,Zuid,52.35638,4.8521,False,Entire home/apt,1,1,1,120.0,0,5,2018-05-23,2019-03-09,10.0,10.0,10.0,10.0
12137,21593642,Charming Jordaan Room,19017229,2014-07-28,within a day,100,True,2.0,True,Centrum-West,52.37281,4.877280000000001,True,Private room,1,1,1,70.0,0,56,2017-11-05,2019-11-08,9.8,10.0,10.0,10.0
12141,21594230,Spacious apartment with garden on great location!,157055075,2017-11-01,within a day,67,True,1.0,True,Oud-Oost,52.35588,4.92589,True,Entire home/apt,1,2,2,223.0,7,14,2017-11-12,2019-09-08,9.9,9.0,10.0,9.0
12142,21595024,Special Room in Amsterdam for 2 People,9243787,2013-10-05,within a few hours,100,False,1.0,True,Bos en Lommer,52.38232,4.85149,False,Private room,1,1,1,50.0,0,3,2019-10-18,2019-10-27,10.0,10.0,10.0,10.0
12144,21600688,Cosy room in apartment near park/lake in Amsterdam,5396465,2013-03-10,within an hour,100,True,1.0,True,Osdorp,52.36234,4.80954,True,Private room,1,1,1,75.0,12,97,2017-12-03,2019-11-24,9.7,10.0,10.0,9.0
12147,21605620,"Beautiful Private Place Central Station, Dam BVS2",1450666,2011-11-28,within a few hours,100,False,3.0,True,Centrum-West,52.38322,4.88609,False,Private room,1,1,1,89.0,334,25,2017-11-04,2019-10-20,9.3,10.0,9.0,10.0
12148,21608147,Great apartment in funky East of Amsterdam!,30264795,2015-03-30,within a few hours,100,False,1.0,True,Oud-Oost,52.35414,4.91817,True,Entire home/apt,1,1,1,150.0,0,14,2017-11-25,2019-10-13,9.7,10.0,10.0,9.0
12150,21614040,Cosy apartment near the center of Amsterdam,41348691,2015-08-13,within a few hours,100,False,1.0,True,Westerpark,52.38981,4.8777099999999995,True,Entire home/apt,1,1,1,150.0,33,7,2018-06-06,2019-08-18,9.7,10.0,10.0,10.0
12152,21615073,Lovely private room/flat in hip Amsterdam!,52343890,2015-12-26,within a day,100,False,2.0,True,De Baarsjes - Oud-West,52.37277,4.858619999999999,False,Private room,1,1,1,89.0,0,4,2018-05-06,2018-10-07,10.0,10.0,10.0,10.0
12154,21619008,Private family townhouse with sunny back-garden,3377010,2012-08-26,within a few hours,100,False,1.0,True,Watergraafsmeer,52.35595,4.9385,True,Entire home/apt,1,3,4,99.0,0,13,2018-01-07,2019-11-19,9.2,8.0,10.0,10.0
12158,21629541,Modern apartment in A’dam West with sunny terrace!,23620285,2014-11-11,within an hour,100,True,1.0,True,Slotervaart,52.36215,4.83749,False,Entire home/apt,1,2,1,80.0,19,26,2017-12-28,2019-10-14,10.0,10.0,10.0,9.0
12159,21630546,"Spacious, light and modern canal house",5063639,2013-02-12,within a few hours,100,True,1.0,True,Oud-Oost,52.35638,4.90843,True,Entire home/apt,1,1,1,200.0,0,27,2017-11-20,2019-09-16,9.8,10.0,10.0,10.0
12163,21633099,Guestroom near Vondelpark & Leidseplein,4760703,2013-01-19,within an hour,100,True,2.0,True,De Baarsjes - Oud-West,52.361059999999995,4.86718,True,Private room,1,0,1,118.0,64,142,2017-11-12,2019-11-29,9.7,10.0,10.0,10.0
12164,21638936,Cosy house with 3 bedrooms,52752092,2015-12-30,within an hour,100,False,4.0,True,Oostelijk Havengebied - Indische Buurt,52.36547,4.942130000000001,True,Entire home/apt,1,3,3,440.0,10,9,2017-12-24,2019-01-01,8.9,8.0,10.0,9.0
12165,21639688,Beautiful Spacious Room with Balcony,28272406,2015-02-24,within a few hours,100,True,1.0,True,Centrum-Oost,52.37166,4.92152,True,Private room,1,0,1,150.0,0,16,2017-12-11,2019-11-24,9.8,10.0,10.0,10.0
12171,21640663,Light private bedroom,10905798,2013-12-30,within a few hours,100,True,2.0,True,Slotervaart,52.35586,4.83328,True,Private room,1,1,2,60.0,0,30,2017-11-05,2019-07-28,10.0,10.0,10.0,9.0
