,listing_id,month,price
6428317,35730562,1,195.0
6428830,35730562,5,140.0
6429410,35732109,1,67.0
6429439,35732109,2,67.0
6429776,35394324,1,125.0
6429805,35394324,2,159.0
6429836,35394324,3,171.0
6430136,35394324,5,171.0
6430166,35394324,6,171.0
6430197,35394324,7,194.0
6430228,35394324,8,1148.0
6430696,35394328,1,890.0
6430725,35394328,2,890.0
6430802,35574976,6,220.0
6430968,35574976,7,250.0
6430998,35394328,3,890.0
6431059,35394328,5,890.0
6431089,35394328,6,890.0
6431127,35574976,8,220.0
6431157,35574976,9,220.0
6431188,35574976,10,250.0
6431218,35574976,11,220.0
6431227,35394328,7,999.0
6431258,35394328,8,999.0
6431288,35394328,9,999.0
6431319,35394328,10,999.0
6431349,35394328,11,999.0
6431354,35394328,12,999.0
6431361,35574976,12,220.0
6431692,35576368,1,150.0
6431924,35396160,4,179.0
6432173,35576368,2,150.0
6432421,35396241,1,65.0
6432450,35396241,2,65.0
6432923,35751753,1,195.0
6432952,35751753,2,195.0
6432983,35751753,3,180.0
6433013,35751753,4,195.0
6433044,35751753,5,195.0
6433074,35751753,6,195.0
6433136,35751753,8,195.0
6433166,35751753,9,195.0
6433197,35751753,10,195.0
6433227,35751753,11,195.0
6433233,35751753,12,195.0
6433240,35396460,1,180.0
6433269,35396460,2,180.0
6433612,35576733,1,300.0
6433681,35576733,2,300.0
6433741,35752977,2,249.0
6434387,35752977,7,249.0
6435340,35577333,1,350.0
6435402,35577333,2,350.0
6435489,35577333,3,350.0
6435550,35577333,5,351.0
6436542,35589996,2,100.0
6436729,35404376,5,75.0
6436759,35404376,6,75.0
6436790,35404376,7,76.0
6436821,35404376,8,75.0
6436851,35404376,9,75.0
6437091,35757325,6,130.0
6437122,35757325,7,130.0
6437153,35757325,8,130.0
6437183,35757325,9,130.0
6437214,35757325,10,130.0
6437244,35757325,11,130.0
6437250,35757325,12,130.0
6437529,35404376,10,76.0
6437559,35404376,11,76.0
6437565,35404376,12,76.0
6437667,35590601,1,125.0
6437832,35590601,2,125.0
6437863,35590601,3,129.0
6438137,35590601,4,130.0
6438360,35590601,5,130.0
6438390,35590601,6,130.0
6438421,35590601,7,131.0
6438452,35590601,8,130.0
6438482,35590601,9,129.0
6438513,35590601,10,131.0
6438543,35590601,11,130.0
6438549,35590601,12,130.0
6439209,35761217,12,118.0
6439286,35415590,1,275.0
6439612,35415590,2,275.0
6439643,35415590,3,275.0
6439673,35415590,4,275.0
6439704,35415590,5,275.0
6439734,35415590,6,275.0
6439765,35415590,7,275.0
6439796,35415590,8,275.0
6440490,35763486,2,89.0
6440521,35763486,3,89.0
6440557,35415590,9,275.0
6440588,35415590,10,275.0
6440618,35415590,11,275.0
6440624,35415590,12,275.0
6440681,35415720,1,350.0
6440771,35763486,4,89.0
6440802,35763486,5,89.0
6440832,35763486,6,89.0
6440908,35763486,7,89.0
6440939,35763486,8,89.0
6441195,35763486,9,89.0
6441226,35763486,10,89.0
6441393,35763486,11,89.0
6441399,35763486,12,89.0
6442642,35419421,1,199.0
6442671,35419421,2,199.0
6442702,35419421,3,179.0
6442732,35419421,4,179.0
6442763,35419421,5,179.0
6442793,35419421,6,179.0
6442824,35419421,7,199.0
6442855,35419421,8,179.0
6442885,35419421,9,179.0
6443282,35764397,1,78.0
6443311,35764397,2,78.0
6443342,35764397,3,78.0
6443433,35764397,6,78.0
6443464,35764397,7,78.0
6443495,35764397,8,78.0
6443525,35764397,9,78.0
6443556,35764397,10,78.0
6443586,35764397,11,78.0
6443592,35764397,12,78.0
6444052,35764586,6,390.0
6444083,35764586,7,390.0
6444114,35764586,8,390.0
6444144,35764586,9,390.0
6444464,35764586,10,390.0
6444494,35764586,11,390.0
6444500,35764586,12,390.0
6445072,35608139,6,120.0
6445127,35608139,7,120.0
6445158,35608139,8,120.0
6445188,35608139,9,120.0
6445219,35608139,10,120.0
6445310,35608139,11,120.0
6445316,35608139,12,120.0
6445531,35440146,4,93.0
6445562,35440146,5,93.0
6445592,35440146,6,93.0
6445623,35440146,7,93.0
6445654,35440146,8,93.0
6445701,35440146,9,93.0
6445732,35440146,10,93.0
6445762,35440146,11,93.0
6445768,35440146,12,93.0
6446090,35610949,2,185.0
6446217,35440735,1,82.0
6446246,35440735,2,82.0
6446277,35440735,3,82.0
6446307,35440735,4,82.0
6446338,35440735,5,82.0
6446368,35440735,6,82.0
6446399,35440735,7,82.0
6446430,35440735,8,82.0
6446460,35440735,9,82.0
6446491,35440735,10,82.0
6446521,35440735,11,82.0
6446527,35440735,12,82.0
6446858,35441200,1,170.0
6446887,35441200,2,170.0
6446976,35610949,10,200.0
6447887,35441254,1,86.0
6448055,35441254,2,86.0
6448086,35441254,3,86.0
6448147,35441254,5,86.0
6448208,35623741,1,95.0
6448411,35441254,6,86.0
6448442,35441254,7,86.0
6448473,35441254,8,86.0
6448503,35441254,9,86.0
6448534,35441254,10,86.0
6448564,35441254,11,86.0
6448570,35441254,12,86.0
6448598,35623741,2,95.0
6449190,35441889,1,83.0
6449219,35441889,2,83.0
6449250,35441889,3,83.0
6449280,35441889,4,83.0
6449311,35441889,5,83.0
6449359,35441889,6,83.0
6449390,35441889,7,83.0
6449421,35441889,8,83.0
6449451,35441889,9,83.0
6449589,35441889,10,83.0
6449697,35441889,11,83.0
6449703,35441889,12,83.0
6449983,35441904,2,79.0
6450107,35441904,6,79.0
6450807,35441904,7,79.0
6450838,35441904,8,79.0
6450868,35441904,9,79.0
6450899,35441904,10,79.0
6450929,35441904,11,79.0
6450935,35441904,12,79.0
6451308,35630751,1,180.0
6451337,35630751,2,180.0
6452587,35632302,1,152.0
6452616,35632302,2,170.0
6452647,35632302,3,126.0
6452797,35632302,4,389.0
6452828,35632302,5,137.0
6452858,35632302,6,179.0
6453045,35632302,7,189.0
6453151,35791843,6,145.0
6453182,35791843,7,145.0
6453271,35632302,9,147.0
6453302,35632302,10,195.0
6453494,35791843,8,145.0
6453524,35791843,9,145.0
6453555,35791843,10,145.0
6453585,35791843,11,145.0
6453591,35791843,12,145.0
6453619,35632302,11,500.0
6453624,35632302,12,500.0
6453819,35632344,1,231.0
6453848,35632344,2,232.0
6454018,35794794,1,220.0
6454047,35794794,2,220.0
6454320,35632344,3,156.0
6454350,35632344,4,552.0
6454381,35632344,5,165.0
6454609,35632344,6,220.0
6454980,35632344,7,316.0
6455011,35632344,8,140.0
6455041,35632344,9,156.0
6455115,35796344,1,180.0
6455144,35796344,2,180.0
6455175,35796344,3,170.0
6455205,35796344,4,170.0
6455236,35796344,5,170.0
6455742,35632344,10,356.0
6455772,35632344,11,500.0
6455777,35632344,12,500.0
6455960,35476750,4,129.0
6455993,35476750,5,129.0
6456574,35797184,6,200.0
6456605,35797184,7,200.0
6456636,35797184,8,200.0
6456666,35797184,9,200.0
6456834,35797184,10,200.0
6456864,35797184,11,200.0
6456870,35797184,12,200.0
6457550,35798448,10,110.0
6457580,35798448,11,110.0
6457586,35798448,12,110.0
6458609,35484494,7,150.0
6458974,35484494,8,150.0
6459186,35637851,1,2214.0
6459215,35637851,2,2214.0
6459246,35637851,3,2214.0
6459276,35486549,1,500.0
6459305,35486549,2,500.0
6459336,35486549,3,500.0
6459385,35637851,4,2214.0
6459416,35637851,5,2214.0
6459446,35637851,6,2214.0
6459477,35637851,7,2214.0
6459508,35637851,8,1510.0
6459573,35486549,4,500.0
6459604,35486549,5,500.0
6459634,35486549,6,500.0
6459665,35486549,7,500.0
6459696,35486549,8,500.0
6459726,35486549,9,500.0
6459757,35486549,10,500.0
6459787,35486549,11,500.0
6459793,35486549,12,500.0
6459815,35637851,9,1510.0
6459846,35637851,10,1510.0
6460030,35637851,11,1222.0
6460035,35637851,12,1222.0
6460083,35812954,6,195.0
6460114,35812954,7,195.0
6460145,35812954,8,195.0
6460175,35812954,9,195.0
6460206,35812954,10,195.0
6460236,35812954,11,195.0
6460242,35812954,12,195.0
6460434,35638184,1,601.0
6460499,35638184,2,601.0
6460862,35638184,3,601.0
6460892,35638184,4,601.0
6460923,35638184,5,601.0
6460953,35638184,6,601.0
6460966,35822324,4,250.0
6461074,35822324,7,300.0
6461221,35638184,7,601.0
6461252,35638184,8,306.0
6461282,35638184,9,306.0
6461313,35638184,10,306.0
6461343,35638184,11,248.0
6461348,35638184,12,248.0
6461618,35824845,1,55.0
6461668,35824845,2,55.0
6462046,35888781,7,400.0
6462289,35638186,1,798.0
6462318,35638186,2,798.0
6462349,35638186,3,798.0
6462530,35638186,4,798.0
6462561,35638186,5,798.0
6462989,35889138,1,99.0
6463018,35889138,2,105.0
6463052,35638186,6,798.0
6463083,35638186,7,798.0
6463114,35638186,8,493.0
6463281,35638186,9,493.0
6463442,35638186,10,493.0
6463472,35638186,11,399.0
6463477,35638186,12,399.0
6464583,35826322,1,350.0
6464612,35826322,2,350.0
6465641,35642432,1,55.0
6465670,35642432,2,85.0
6465759,35903530,2,100.0
6466049,35903530,4,100.0
6466274,35903530,7,100.0
6466406,35642598,1,75.0
6466435,35642598,2,75.0
6466534,35903530,10,100.0
6467004,35906716,3,70.0
6467034,35906716,4,70.0
6467065,35906716,5,70.0
6467095,35906716,6,70.0
6467126,35906716,7,74.0
6467157,35906716,8,71.0
6467187,35906716,9,73.0
6467218,35906716,10,76.0
6467248,35906716,11,75.0
6467254,35906716,12,74.0
6467780,35908996,4,595.0
6468700,35833307,1,150.0
6468780,35833307,2,150.0
6468811,35833307,3,150.0
6468841,35833307,4,150.0
6468872,35833307,5,150.0
6469332,35644565,1,135.0
6469745,35925638,7,175.0
6470163,35925638,10,175.0
6470193,35925638,11,175.0
6470199,35925638,12,175.0
6470387,35927687,1,57.0
6470416,35927687,2,58.0
6470447,35927687,3,39.0
6470477,35927687,4,138.0
6470508,35927687,5,41.0
6470652,35927687,6,55.0
6470683,35927687,7,79.0
6470714,35927687,8,35.0
6470852,35927687,9,39.0
6470883,35927687,10,89.0
6470913,35927687,11,25.0
6470919,35927687,12,25.0
6471200,35835542,1,65.0
6471229,35835542,2,60.0
6471374,35835542,5,57.0
6471480,35930463,1,69.0
6471509,35930463,2,69.0
6471529,35645113,1,100.0
6471558,35645113,2,100.0
6472450,35836182,2,130.0
6472618,35836182,4,300.0
6473072,35836882,1,505.0
6473101,35836882,2,505.0
6473132,35836882,3,525.0
6473333,35931371,2,265.0
6473364,35931371,3,250.0
6474389,35940575,2,40.0
6474420,35940575,3,40.0
6474450,35940575,4,40.0
6474849,35647960,1,250.0
6474927,35647960,2,250.0
6476014,35957622,2,141.0
6476130,35660665,1,699.0
6476162,35957622,6,141.0
6476194,35957622,7,141.0
6476225,35957622,8,141.0
6476255,35957622,9,141.0
6476289,35660665,2,699.0
6476406,35957622,10,141.0
6476436,35957622,11,141.0
6476442,35957622,12,141.0
6476463,35660665,3,499.0
6476493,35660665,4,899.0
6476610,35660665,5,899.0
6476640,35660665,6,620.0
6477003,35660665,7,699.0
6477034,35660665,8,499.0
6477064,35660665,9,499.0
6477095,35660665,10,699.0
6477125,35660665,11,499.0
6477192,35660665,12,499.0
6477307,35662871,1,100.0
6477336,35662871,2,100.0
6477379,35854442,1,165.0
6477408,35854442,2,215.0
6477439,35854442,3,136.0
6477973,35662871,3,100.0
6478003,35854442,4,380.0
6478034,35854442,5,147.0
6478064,35854442,6,169.0
6478095,35854442,7,200.0
6478113,35662871,4,100.0
6478131,35854442,8,145.0
6478170,35662871,5,100.0
6478263,35964395,2,150.0
6478304,35662871,6,100.0
6478344,35854442,9,155.0
6478375,35854442,10,205.0
6478416,35662871,7,100.0
6478447,35662871,8,100.0
6478477,35662871,9,100.0
6478508,35662871,10,100.0
6478538,35662871,11,100.0
6478544,35662871,12,100.0
6478580,35854442,11,500.0
6478585,35854442,12,500.0
6478872,35855328,1,102.0
6479130,35855328,6,129.0
6479161,35855328,7,119.0
6479192,35855328,8,99.0
6479569,35855352,1,57.0
6479765,35855352,2,70.0
6479796,35855352,3,43.0
6480144,35855352,4,138.0
6480175,35855352,5,49.0
6480205,35855352,6,61.0
6480236,35855352,7,88.0
6480267,35855352,8,39.0
6480662,35855352,9,43.0
6480693,35855352,10,94.0
6480723,35855352,11,500.0
6480728,35855352,12,500.0
6480784,35855405,1,278.0
6480813,35855405,2,279.0
6480844,35855405,3,188.0
6481060,35855405,4,572.0
6481091,35855405,5,198.0
6481121,35855405,6,264.0
6481152,35855405,7,379.0
6481183,35855405,8,168.0
6481213,35855405,9,187.0
6481244,35855405,10,428.0
6481274,35855405,11,500.0
6481279,35855405,12,500.0
6481420,35664999,1,599.0
6481449,35664999,2,599.0
6481480,35664999,3,420.0
6481593,35664999,4,799.0
6481624,35664999,5,799.0
6481654,35664999,6,599.0
6481685,35664999,7,599.0
6481716,35664999,8,420.0
6481746,35664999,9,420.0
6481777,35664999,10,599.0
6481794,35978538,1,200.0
6481838,35664999,11,420.0
6481843,35664999,12,599.0
6481848,35978538,2,200.0
6481879,35978538,3,200.0
6481909,35978538,4,200.0
6481940,35978538,5,200.0
6482032,35978538,6,200.0
6482063,35978538,7,200.0
6482094,35978538,8,200.0
6482124,35978538,9,200.0
6482259,35978538,10,200.0
6482289,35978538,11,200.0
6482295,35978538,12,200.0
6482394,35979933,1,53.0
6482423,35979933,2,53.0
6483981,35857957,1,80.0
6484284,35857957,2,80.0
6484315,35857957,3,80.0
6484346,35666792,6,90.0
6484377,35666792,7,90.0
6484408,35666792,8,90.0
6484438,35666792,9,90.0
6484469,35666792,10,90.0
6484783,35666792,11,90.0
6484789,35666792,12,90.0
6485128,35858228,1,280.0
6485157,35858228,2,280.0
6485188,35858228,3,280.0
6485218,35858228,4,280.0
6485249,35858228,5,280.0
6485279,35858228,6,280.0
6485310,35858228,7,280.0
6485341,35858228,8,280.0
6485487,35667964,1,499.0
6485516,35667964,2,499.0
6485547,35667964,3,399.0
6485665,35667964,4,599.0
6485696,35667964,5,620.0
6486049,35667964,6,499.0
6486080,35667964,7,499.0
6486111,35667964,8,399.0
6486336,35667964,9,399.0
6486429,35859398,5,150.0
6486625,35667964,10,499.0
6486655,35667964,11,399.0
6486660,35667964,12,499.0
6487144,35859555,1,87.0
6487173,35859555,2,87.0
6487232,35669050,1,499.0
6487261,35669050,2,499.0
6487401,35990820,11,125.0
6487414,35859555,3,87.0
6487444,35859555,4,87.0
6487475,35859555,5,87.0
6487505,35669050,3,320.0
6487536,35859555,6,87.0
6487567,35859555,7,87.0
6487598,35859555,8,87.0
6487628,35859555,9,87.0
6487659,35859555,10,87.0
6487689,35859555,11,87.0
6487695,35859555,12,87.0
6487821,35669050,4,599.0
6487852,35669050,5,620.0
6487882,35669050,6,499.0
6487995,35669050,7,499.0
6488026,35669050,8,320.0
6488056,35669050,9,320.0
6488220,35669050,10,499.0
6488299,35860119,5,91.0
6488329,35860119,6,91.0
6488360,35860119,7,91.0
6488391,35860119,8,91.0
6488587,35669050,11,320.0
6488593,35669050,12,320.0
6488643,35860119,9,91.0
6488677,35669821,1,699.0
6488706,35669821,2,699.0
6488723,35860119,10,91.0
6488753,35860119,11,91.0
6488759,35860119,12,91.0
6488779,35669821,3,449.0
6488893,35669821,5,899.0
6488923,35669821,6,620.0
6488955,35992070,1,116.0
6489053,35860640,1,600.0
6489082,35860640,2,650.0
6489098,35669821,7,699.0
6489145,35669821,8,449.0
6489246,35992070,5,116.0
6489439,35860640,3,650.0
6489469,35860640,4,450.0
6489500,35860640,5,800.0
6489545,35669821,9,449.0
6489576,35669821,10,699.0
6489606,35669821,11,449.0
6489612,35669821,12,449.0
6490081,35670498,1,499.0
6490110,35670498,2,499.0
6490379,35670498,3,339.0
6490510,35670498,4,599.0
6490541,35670498,5,620.0
6490571,35670498,6,499.0
6490602,35670498,7,499.0
6490633,35670498,8,339.0
6490929,35670498,9,339.0
6490960,35670498,10,499.0
6490990,35670498,11,339.0
6490996,35670498,12,339.0
6491317,35670895,1,599.0
6491346,35670895,2,599.0
6491520,35670895,3,420.0
6491550,35670895,4,820.0
6491581,35670895,5,820.0
6491611,35670895,6,569.0
6491642,35670895,7,599.0
6491679,35670895,8,420.0
6492163,35670895,9,420.0
6492373,35670895,10,599.0
6492403,35670895,11,420.0
6492409,35670895,12,420.0
6493012,35863096,7,110.0
6493151,35672513,6,175.0
6493923,35672513,7,175.0
6493954,35672513,8,175.0
6495107,36027866,7,60.0
6496387,35677531,1,80.0
6496416,35677531,2,80.0
6496577,36028337,11,225.0
6496583,36028337,12,228.0
6496717,35677531,3,80.0
6496747,35677531,4,80.0
6496778,35677531,5,80.0
6498235,35872687,2,190.0
6498266,35872687,3,175.0
6498464,35872687,5,200.0
6499130,35874046,1,165.0
6499321,36050382,10,100.0
6499351,36050382,11,100.0
6499357,36050382,12,100.0
6499407,35692288,1,200.0
6499436,35692288,2,225.0
6499467,35692288,3,200.0
6499497,35692288,4,400.0
6500636,35877779,1,130.0
6500665,35877779,2,130.0
6500696,35877779,3,130.0
6500726,35877779,4,130.0
6500757,35877779,5,130.0
6501073,35877779,6,130.0
6501222,35877779,7,130.0
6501253,35877779,8,130.0
6501283,35877779,9,130.0
6501314,35877779,10,130.0
6501344,35877779,11,130.0
6501350,35877779,12,130.0
6501499,36058123,1,90.0
6501528,36058123,2,90.0
6501645,35695553,1,150.0
6503005,36059083,1,300.0
6503034,36059083,2,225.0
6503065,36059083,3,225.0
6503468,36061173,2,80.0
6504639,36177343,1,110.0
6504668,36177343,2,110.0
6504787,36066820,4,900.0
6506020,36330967,1,125.0
6506609,36070296,1,85.0
6506669,36070296,2,85.0
6506700,36070296,3,85.0
6506730,36070296,4,85.0
6506761,36070296,5,85.0
6506933,36179184,1,55.0
6506962,36179184,2,55.0
6507129,36070296,6,85.0
6507160,36070296,7,85.0
6507191,36070296,8,85.0
6507221,36070296,9,85.0
6507252,36070296,10,85.0
6507282,36070296,11,85.0
6507288,36070296,12,85.0
6507344,36086080,1,75.0
6507613,36086080,2,75.0
6507644,36086080,3,75.0
6507725,36188999,1,59.0
6507754,36188999,2,90.0
6507919,36086080,5,75.0
6507949,36086080,6,75.0
6507980,36086080,7,75.0
6508011,36086080,8,75.0
6508041,36086080,9,75.0
6508072,36086080,10,75.0
6508112,36086080,11,75.0
6508118,36086080,12,75.0
6508126,36188999,3,90.0
6508187,36188999,5,95.0
6508217,36188999,6,95.0
6508350,36188999,7,95.0
6508381,36188999,8,95.0
6508558,36333059,1,200.0
6508587,36333059,2,200.0
6509623,36336406,1,295.0
6509652,36336406,2,295.0
6509893,36190359,2,120.0
6510745,36090396,4,250.0
6514734,36096452,1,80.0
6515524,36096452,6,80.0
6515555,36096452,7,80.0
6515645,36096452,8,80.0
6515675,36096452,9,80.0
6515813,36096452,10,80.0
6515843,36096452,11,80.0
6515849,36096452,12,80.0
6517557,36101717,1,220.0
6517948,36217262,1,69.0
6517977,36217262,2,69.0
6520081,36342920,1,245.0
6520110,36342920,2,245.0
6520451,36342920,3,263.0
6521136,36344132,1,200.0
6521289,36115043,1,100.0
6521329,36344132,2,200.0
6521360,36344132,3,200.0
6521471,36115043,2,100.0
6521485,36344132,4,200.0
6521663,36115043,3,60.0
6521693,36115043,4,60.0
6521724,36115043,5,60.0
6521784,36344132,5,200.0
6521814,36344132,6,200.0
6521845,36344132,7,200.0
6521876,36344132,8,200.0
6522411,36344198,1,300.0
6522461,36344198,2,300.0
6522647,36127166,4,750.0
6524559,36225506,1,50.0
6524588,36225506,2,50.0
6525079,36226218,1,82.0
6525108,36226218,2,82.0
6525286,36226218,3,76.0
6525316,36226218,4,76.0
6525347,36226218,5,76.0
6525998,36226964,1,190.0
6526027,36226964,2,190.0
6526226,36226964,3,188.0
6526256,36226964,4,188.0
6526287,36226964,5,188.0
6526568,36229168,1,300.0
6526649,36229168,2,300.0
6528360,36348119,1,150.0
6528648,36348119,4,150.0
6528923,36348119,5,150.0
6529431,36246651,2,90.0
6530821,36252029,2,150.0
6533347,36159238,10,60.0
6533377,36159238,11,60.0
6533383,36159238,12,60.0
6533437,36365283,1,209.0
6533466,36365283,2,239.0
6533681,36365283,3,228.0
6533711,36365283,4,228.0
6533958,36365283,6,228.0
6534081,36258180,4,150.0
6534142,36258180,6,150.0
6534173,36258180,7,150.0
6534204,36258180,8,150.0
6534234,36258180,9,150.0
6534294,36365283,8,228.0
6534324,36258180,10,150.0
6534354,36258180,11,150.0
6534360,36258180,12,150.0
6534366,36365283,9,228.0
6534397,36365283,10,239.0
